,Date,UserName,Location,stars,Message
1062,5/19/2016,Allie Y.,garland,4,"You will like Steel City Pops if you like Popsicles with quality. They have varieties of flavors that change everyday and they have the flavors divided from fruity to milky on their menu board. They always have bright young people working here who will nicely help you if you have any questions. One thing I really like about steel city pop is their clean pricing. The pops are $3 each and all their prices are tax included! I think the whole US should adopt this idea to be honest. Although their Popsicles are good and refreshing, I feel like it's been way overhyped as if people never had a good Popsicle before. I've had some better and creative ones in Hawaii so the concept wasn't anything new to me. Anyway, you know if you're ice cream, fro yo, shaved ice, or Popsicle person and if you like Popsicles in general, you will like this place! My favorite so far is the lime flavor!"
1063,6/7/2017,Sidney G.,garland,4,"The popsicles are very interesting, however I wish they had samples. I got the honeydew (a summer season popsicle) and I really liked the unique texture, although I wish it would have had more flavor. They do have a good variety of light and heavier popsicles."
1064,5/16/2017,Stacey F.,garland,5,This place is awesome!  We were introduced to Steel City Pops when we visited friends in Alabama. We were so excited to find out there is a location so close to where we live.  There are many flavors to choose from. Check out the flavor of the month!
1065,5/7/2017,L Q.,garland,5,"Wow! So many flavors and toppings! My son got peanut butter dipped in chocolate, my daughter got banana dipped in chocolate with pecans and toasted coconut, her bf got passion fruit. They all loved their pops...and they're a picky crowd. The clerk answered all our questions and was patient while we made our choices. I wasn't feeling well so declined a pop for myself. The clerk suggested I take it home for later. I was concerned that it would melt before we got home since we had several stops on the way and it was hot outside. She put it in a special bag with an ice pack and guaranteed it would still be frozen in an hour. We took nearly an hour to get home and it was still frozen, not even a drip! The bag looks like a paper bag with a zipper closure, but it must be magic!! We got there 30 mins before closing time and the store was clean and sparkling, even the baseboards and window frames. I'm really tall, so I see the tops of things most people can't. There wasn't a dust bunny or cobweb up high or down low, and most places have a cobweb up high, but not here. I felt comfortable letting my family eat something from here and I'm real picky about that. We'll be back!"
1066,7/26/2017,Jo Anna C.,garland,5,"Went to SCPops Garland tonight.  Let's hear it for the two sisters who were working to serve us!  Fun and quick service. Great customer care!  Knew the product and answered all our questions.  Loved the peach cream and then the coconut. . .Thanks for having best popsicle ever, and thanks for having such a wonderfully train staff!"
1067,3/8/2017,Andy W.,garland,5,I have a family of 6 and we love dropping in about 2-3 times a month. The service is tremendously friendly. Efficient. Quality. You cannot ask for more from a popsicle place!
1068,"11/11/2016
            





Updated review",Lisa K.,garland,5,"Today we had banana pudding, it was good but light on the flavor. My daughter had Cinnamon Apple and it was scrumptious!!!  Like fresh made apple sauce!!!  Can't wait to come back and try one dipped in chocolate and rolled in pecans and coconut!  They have so many new things to do with your pop!!!!!  And many different toppings and flavors. You won't be sorry!!!!"
1069,8/19/2015,Pauline P.,garland,4,"Steel City Pops is so refreshing especially in this summer heat. Since all of the ""fruity"" popsicles are basically less than 100 calories (minus the pineapple jalapeño), you don't feel guilty indulging in this sweet treat. I've only tried the passion fruit, coconut and the orange mint green tea but they all were awesome. I definitely didn't think I would like the orange mint green tea but somehow the flavor blended well together to make one awesome popsicle. My only beef with Steel City is that it's $3 a popsicle...but regardless I'm still a fan."
1070,6/28/2015,Catherine H.,garland,5,"Great place! I'm so glad they put one in Firewheel because it's close so we don't have to drive all the way to Dallas and the mall needs something like this here. We came here on a Sunday night and since the mall was closed most people came to get the pops. They were $3 a pop which is kinda pricy but it works and there's not really tax so if you get one its $3 straight up and simple which is something I like. The environment was very friendly and the boards were all decorated with fruity flavors, cream based flavors and cookie flavors. They open the pops for you and hand it to you with the stick facing you and throw the wrapper away which was sweet of them. We liked it so much we came back again within 10 minutes. We got strawberries and cream, vanilla bean, buttermilk, and coconut. All very good! The coconut has toasted coconut flakes through out the Pop. Will visit again for sure!"
1071,5/13/2017,Josh Y.,garland,4,"Came here after dinner, and the line was out the door.  A specialty shop specialized in gourmet popsicles.  They have fruity pops and creamy pops.  I personally preferred the creamy pops.  I got lemon cream.  It was delicious and lemony.  I also decided to try Chai Latte.  Chai latte was also delicious with a very strong creamy chai flavor.  However, the only problem in my opinion was they were not creamy enough.  I was expecting the creamy pops to be like ice cream bars, but it was not quite as creamy."
1072,3/23/2017,Cynthia B.,garland,5,I went in at random one day after reading something about a grand opening of one of the other Dallas area locations! My kids had root beer float and I had pineapple jalapeño! Both flavors were delicious! I can't wait to try more!
1073,7/18/2016,Tracy T.,garland,4,"SCP definitely grew on me. When this location first opened, I was appalled that I had to pay $4 for a block of frozen juice. But then as the summers got hotter and I began to crave the sweet, icy coolness of SCP. I rarely ever come to this location, but instead almost always get my fix from the stand at Klyde Warren Park on Saturdays! My favorite is the mango. Super refreshing, super yummy, and super good when it's 100 degrees outside and you're trying to stay cool at the park."
1074,7/13/2016,Emily H.,garland,5,"Visited Steel City Pops today for the first time, and tried the coffee pop. SO GOOD! I'm normally not much of a Popsicle person, but it really hit the spot. Quick service and relatively cheap. Will visit again!"
1075,5/31/2016,Lance A.,garland,5,Just tried the coffee Popsicle at Clyde Warren. Going to try more. Believe the hype (as far as Popsicles go).
1076,2/25/2017,Qendrim B.,garland,5,"I came in tonight right before closing and the worker made me an awesome pop with ""the works""- vanilla popsicle dipped in milk chocolate and dredged in toasted coconut with a caramel drizzle. Awesome."
1077,11/8/2015,Thi Q.,garland,4,"I was so happy when they open this location, still far but closer than the one in uptown. Been here a couple times and the worker was friendly and helpful every time. I've tried a variety of flavor, based on the worker suggestion and they were on point every time. I also like their point card, buy 10 pops and receive 1 free/ buy 10 four packs get a 4 pack free."
1078,5/8/2016,Natalie T.,garland,5,"I always enjoy a great sweet treat, and this place definitely offers it. Whenever I visit Dallas, I make it a must to stop by Steel City Pops. I have tried their blackberry and it was definitely delicious and refreshing. The flavors they offer are never too sweet. The service is great as well. There really is nothing negative to say about this place."
1079,10/11/2016,Stu D.,garland,5,"If I am ever in the mood for desserty items this is where I will go.  You can get some a varied array of flavors in the same delivery system, and you can bet that it will taste like what the description says, no artificial stuff here."
